id,timestamp,solution_name,hv_position,target_voltage,actual_voltage,actual_current_ps,flow_rate,mean_na,deviation_na,median_na,rms_na,variance_na,qty_max,pct_max,band_power_v_low,band_power_low,band_power_mid,band_power_high,band_power_v_high,rf_spray_mode,xgb_spray_mode,image_classification,manual_classification,video_file,raw_data_file
303,"2026-04-15T09:29:59,619",experiment,12,7600,7600.82,2.71512e-07,160,72.8208236694336,18.1047172546387,74.3678741455078,75.0376815795898,327.780792236328,0,0,1.04016376757525,15.8762565363901,13.6153797266733,67.8353908628239,33.2441524346155,multi_jet (48%),multi_jet (53%),cone_jet,,,experiment_12_sample_23.npy
304,"2026-04-15T09:30:04,680",experiment,12,7800,7800.75,2.44719e-07,160,100.819129943848,16.2899589538574,99.1571655273438,102.126686096191,265.36279296875,0,0,1.94165559625346,13.7745905689995,15.3580620770838,66.4556397989723,33.0772495286117,multi_jet (72%),multi_jet (73%),unconclusive,,,experiment_12_sample_24.npy
305,"2026-04-15T09:30:09,734",experiment,12,8000,8000.87,2.52574e-07,160,130.966873168945,15.5857810974121,128.904312133789,131.891021728516,242.916564941406,0,0,0.863595453015673,11.9421292565641,14.8033023161616,65.5556228889197,32.9115913770288,multi_jet (70%),multi_jet (100%),multi_jet,,,experiment_12_sample_25.npy
306,"2026-04-15T09:30:14,775",experiment,12,8200,8200.89,2.64269e-07,160,57.6303405761719,15.7544889450073,59.4942932128906,59.7449569702148,248.20393371582,0,0,0.942061640204174,12.588157741008,14.1380223265028,68.8079157300057,33.5973891197273,intermitent (42%),multi_jet (70%),multi_jet,,,experiment_12_sample_26.npy
307,"2026-04-15T09:30:19,823",experiment,12,8400,8400.82,2.75091e-07,160,31.3911743164063,15.8324537277222,29.7471466064453,35.1578216552734,250.666595458984,0,0,1.06150148759487,14.639086522554,15.9863106399396,67.6879724695269,32.603083114226,intermitent (52%),intermitent (97%),unconclusive,,,experiment_12_sample_27.npy
308,"2026-04-15T09:30:24,888",experiment,12,8600,8600.7,3.34525e-07,160,117.463157653809,15.6289215087891,118.988586425781,118.498344421387,244.26318359375,0,0,0.76426530626109,7.67605727268186,12.5455447505384,69.2993879578019,32.8742311106507,multi_jet (63%),multi_jet (95%),unconclusive,,,experiment_12_sample_28.npy
309,"2026-04-15T09:30:29,921",experiment,12,8800,8800.61,2.82335e-07,160,65.1950378417969,16.0050449371338,64.4521560668945,67.1308746337891,256.161437988281,0,0,0.784819738911911,11.9616979758517,15.9751436028363,70.2055719525462,33.2478535352571,multi_jet (47%),multi_jet (87%),intermitent,,,experiment_12_sample_29.npy
310,"2026-04-15T09:30:34,988",experiment,12,9000,9000.85,2.78494e-07,160,77.8096160888672,18.0624828338623,79.3257293701172,79.8785934448242,326.253265380859,0,0,0.874262982396828,17.7116130087353,15.5010636742687,64.018725081194,33.0249347097418,multi_jet (68%),multi_jet (80%),multi_jet,,,experiment_12_sample_30.npy
311,"2026-04-15T09:30:57,163",experiment,12,3000,3001.26,-2.09439e-09,180,-15.0282602310181,15.7476644515991,-14.8735733032227,21.7678089141846,247.988922119141,0,0,0.439558538102694,12.3243915190819,13.6802281677322,71.8943269917908,34.0594147857129,dripping (50%),dripping (99%),dripping,,,experiment_12_sample_31.npy
312,"2026-04-15T09:31:02,221",experiment,12,3200,3201.19,1.20439e-08,180,7.74675226211548,15.7280349731445,9.91571617126465,17.5323486328125,247.371078491211,0,0,0.485996291676089,8.73998272997014,13.8736450961625,67.4635801648037,34.3177711839901,dripping (72%),dripping (97%),unconclusive,,,experiment_12_sample_32.npy
313,"2026-04-15T09:31:07,276",experiment,12,3400,3401.06,1.57968e-08,180,-20.2338123321533,15.804461479187,-19.8314323425293,25.6746597290039,249.781005859375,0,0,0.712755713577262,13.6489737867252,16.738948816919,67.1375866233484,33.5831295095466,intermitent (65%),intermitent (80%),dripping,,,experiment_12_sample_33.npy
314,"2026-04-15T09:31:12,342",experiment,12,3600,3600.96,1.92005e-08,180,-5.30966758728027,16.15309715271,-4.95785808563232,17.0033855438232,260.922546386719,0,0,0.558162064653071,18.2409523304677,16.7105884191981,71.0027573397811,34.5227589458983,dripping (86%),dripping (96%),dripping,,,experiment_12_sample_34.npy
315,"2026-04-15T09:31:17,388",experiment,12,3800,3800.92,2.32151e-08,180,25.3112525939941,15.4594211578369,24.7892913818359,29.6589488983154,238.993713378906,0,0,0.512056565479329,9.04268871067474,12.0401789025808,65.0445914794481,32.4124435564973,intermitent (82%),intermitent (100%),multi_jet,,,experiment_12_sample_35.npy
316,"2026-04-15T09:31:22,443",experiment,12,4000,4001.14,3.08954e-08,180,-7.47545862197876,16.0762310028076,-9.91571617126465,17.7292881011963,258.445220947266,0,0,0.529654855465603,16.5923558350057,16.5401523840684,67.7127451536387,34.2706295877542,dripping (59%),intermitent (65%),dripping,,,experiment_12_sample_36.npy
317,"2026-04-15T09:31:27,492",experiment,12,4200,4201,4.05829e-08,180,24.0310344696045,15.561222076416,24.7892913818359,28.6293964385986,242.151641845703,0,0,0.652106435775561,10.9363884680364,13.869834755867,67.5474312898372,32.6503697086125,intermitent (76%),intermitent (100%),dripping,,,experiment_12_sample_37.npy
318,"2026-04-15T09:31:32,571",experiment,12,4400,4401.08,4.82631e-08,180,-1.42270684242249,15.7955942153931,0,15.8595361709595,249.500793457031,0,0,0.680000517950198,7.51326557272313,12.797404498413,71.3472842026008,35.3369190291728,dripping (44%),dripping (79%),dripping,,,experiment_12_sample_38.npy
319,"2026-04-15T09:31:37,623",experiment,12,4600,4600.95,5.09686e-08,180,23.7888927459717,15.4759397506714,24.7892913818359,28.3798542022705,239.50471496582,0,0,0.486305558217661,8.42267424872862,11.9725212710661,65.944994204476,33.3128690968444,intermitent (59%),intermitent (98%),dripping,,,experiment_12_sample_39.npy
320,"2026-04-15T09:31:42,691",experiment,12,4800,4800.85,5.46342e-08,180,1.93495285511017,16.0589923858643,0,16.1751441955566,257.891235351563,0,0,0.714111781356559,14.0477678306011,15.2903577637831,68.1224747411238,34.4323751973811,dripping (52%),dripping (91%),unconclusive,,,experiment_12_sample_40.npy
321,"2026-04-15T09:31:47,753",experiment,12,5000,5001.1,6.67654e-08,180,0.0372831039130688,15.7618589401245,0,15.7619028091431,248.43620300293,0,0,0.918764132301506,11.1063629272696,14.1092413823231,70.7368246406416,33.7415965821482,dripping (49%),dripping (92%),dripping,,,experiment_12_sample_41.npy
322,"2026-04-15T09:31:52,827",experiment,12,5200,5201.05,7.86348e-08,180,24.9754104614258,15.6953058242798,24.7892913818359,29.4976902008057,246.342636108398,0,0,0.752447379052902,10.7444449984903,13.232896649494,68.0186658512092,33.6358634419423,intermitent (54%),intermitent (93%),dripping,,,experiment_12_sample_42.npy
323,"2026-04-15T09:31:57,878",experiment,12,5400,5400.9,9.19007e-08,180,18.5914726257324,15.6180477142334,19.8314323425293,24.28098487854,243.923416137695,0,0,0.744379654648768,9.57586353445498,14.4488921901172,70.904201980801,34.0245179170934,intermitent (45%),intermitent (93%),unconclusive,,,experiment_12_sample_43.npy
324,"2026-04-15T09:32:02,935",experiment,12,5600,5600.85,8.79733e-08,180,10.2357959747314,15.6517562866211,9.91571617126465,18.7015762329102,244.977478027344,0,0,0.739753054634156,8.39259847875688,12.8680561500239,67.1002382338021,33.3621412705267,dripping (60%),dripping (93%),intermitent,,,experiment_12_sample_44.npy
325,"2026-04-15T09:32:08,003",experiment,12,5800,5800.85,9.88827e-08,180,27.8717880249023,15.5577392578125,29.7471466064453,31.9198970794678,242.043258666992,0,0,0.499660717944585,9.88345561636575,14.2051470742155,66.7778249475936,32.570263912939,intermitent (50%),intermitent (78%),intermitent,,,experiment_12_sample_45.npy
326,"2026-04-15T09:32:13,078",experiment,12,6000,6001.09,1.09006e-07,180,-11.1420927047729,15.768274307251,-9.91571617126465,19.3076324462891,248.638473510742,0,0,0.796786787492703,15.2034271676212,15.1326340009375,65.2451266367501,34.0756205722911,dripping (60%),intermitent (50%),intermitent,,,experiment_12_sample_46.npy
327,"2026-04-15T09:32:18,131",experiment,12,6200,6201.02,1.2009e-07,180,32.1673774719238,15.4562282562256,29.7471466064453,35.6880264282227,238.895004272461,0,0,1.21652863067162,8.81297091081209,13.0618877711981,67.3387375908932,33.6886450387316,intermitent (51%),intermitent (70%),intermitent,,,experiment_12_sample_47.npy
328,"2026-04-15T09:32:23,176",experiment,12,6400,6400.94,1.32221e-07,180,22.7744140625,15.5622091293335,24.7892913818359,27.583625793457,242.182357788086,0,0,0.708013500853443,12.8276302985097,13.215329382657,64.0981462973617,33.004107395006,intermitent (45%),intermitent (93%),intermitent,,,experiment_12_sample_48.npy
329,"2026-04-15T09:32:28,232",experiment,12,6600,6600.84,1.42258e-07,180,90.644416809082,15.9269533157349,89.2414474487305,92.0330352783203,253.667846679688,0,0,0.924411140523918,17.6423553536544,15.8386028933641,70.3409917844232,33.9944346111303,multi_jet (58%),multi_jet (91%),intermitent,,,experiment_12_sample_49.npy
330,"2026-04-15T09:32:33,273",experiment,12,6800,6800.76,1.59364e-07,180,94.5144195556641,15.5064163208008,94.1993026733398,95.7779998779297,240.448944091797,0,0,0.923844674138769,9.97362910840577,13.1725883191452,66.0305354254311,33.7065360229821,multi_jet (64%),multi_jet (99%),intermitent,,,experiment_12_sample_50.npy
331,"2026-04-15T09:32:38,305",experiment,12,7000,7001.07,1.70448e-07,180,12.9439754486084,15.5999488830566,14.8735733032227,20.2707901000977,243.3583984375,0,0,0.619436167185053,9.48508096174172,14.7920477458215,64.6457161047984,32.6046298892451,intermitent (51%),intermitent (96%),intermitent,,,experiment_12_sample_51.npy
332,"2026-04-15T09:32:43,291",experiment,12,7200,7201.03,1.78739e-07,180,52.2432289123535,15.5352697372437,54.5364379882813,54.5041275024414,241.344604492188,0,0,0.883737489166421,9.45886053750721,12.9916732329117,65.6697700429709,32.3763827939436,intermitent (48%),multi_jet (88%),intermitent,,,experiment_12_sample_52.npy
333,"2026-04-15T09:32:48,333",experiment,12,7400,7400.89,2.08238e-07,180,123.599197387695,15.8110256195068,123.946449279785,124.606384277344,249.988525390625,0,0,0.798903290750135,13.353124758849,14.9307256082509,69.0291746046709,32.7912227504905,multi_jet (56%),multi_jet (80%),unconclusive,,,experiment_12_sample_53.npy
334,"2026-04-15T09:32:53,388",experiment,12,7600,7600.82,2.16355e-07,180,70.8851776123047,19.0656871795654,69.4100112915039,73.404411315918,363.500427246094,0,0,1.01776825866511,9.55524194062925,14.042186947569,64.3420817017333,31.8197189269588,multi_jet (62%),intermitent (70%),unconclusive,,,experiment_12_sample_54.npy
335,"2026-04-15T09:32:58,442",experiment,12,7800,7800.71,2.3861e-07,180,28.5201759338379,15.6279315948486,29.7471466064453,32.5212669372559,244.232238769531,0,0,0.746557728442867,9.38138497191321,12.4875500761588,66.5586346760184,33.688262802335,intermitent (53%),intermitent (85%),multi_jet,,,experiment_12_sample_55.npy
336,"2026-04-15T09:33:03,488",experiment,12,8000,8000.85,2.47512e-07,180,130.861465454102,15.7188701629639,128.904312133789,131.802154541016,247.082885742188,0,0,0.70567818099096,10.8158940393806,14.491904824232,72.1347751165765,33.1809875950466,multi_jet (63%),multi_jet (97%),multi_jet,,,experiment_12_sample_56.npy
337,"2026-04-15T09:33:08,550",experiment,12,8200,8200.9,2.60167e-07,180,137.553100585938,15.6436262130737,138.820022583008,138.439788818359,244.723037719727,0,0,0.670512255866908,9.88333288543826,14.1381273013132,71.2417820476812,32.7930887016425,multi_jet (75%),multi_jet (97%),multi_jet,,,experiment_12_sample_57.npy
338,"2026-04-15T09:33:13,624",experiment,12,8400,8400.84,2.78931e-07,180,137.354278564453,16.2051734924316,138.820022583008,138.306930541992,262.607635498047,0,0,0.589890620180847,9.30559369113317,14.1445342756891,69.4010766779206,33.401131569181,multi_jet (81%),multi_jet (98%),multi_jet,,,experiment_12_sample_58.npy
339,"2026-04-15T09:33:18,684",experiment,12,8600,8600.67,2.9595e-07,180,84.5400085449219,16.1621341705322,84.2835845947266,86.0710601806641,261.214569091797,0,0,1.25810561688514,15.0539937697953,15.6687074933994,67.6168059057248,32.2349214702693,multi_jet (69%),multi_jet (76%),unconclusive,,,experiment_12_sample_59.npy
340,"2026-04-15T09:33:23,755",experiment,12,8800,8800.6,3.38365e-07,180,80.917106628418,16.0289249420166,79.3257293701172,82.4894180297852,256.926452636719,0,0,0.655217578745543,10.3177668872009,14.6537135531374,64.6277776266982,33.3745156722666,multi_jet (74%),multi_jet (99%),intermitent,,,experiment_12_sample_60.npy
341,"2026-04-15T09:33:28,808",experiment,12,9000,9000.82,3.54337e-07,180,136.368255615234,15.6247043609619,138.820022583008,137.260467529297,244.131393432617,0,0,1.06864849785241,6.64339604772697,13.6884352353386,65.5782851549993,33.5809883540255,multi_jet (72%),multi_jet (98%),unconclusive,,,experiment_12_sample_61.npy
342,"2026-04-15T09:33:51,002",experiment,12,3000,3001.23,1.0473e-09,200,23.2770442962646,15.6468477249146,24.7892913818359,28.0471858978271,244.823852539063,0,0,0.48618953583872,12.063847589205,14.3758009159613,66.8069277650372,34.238487515572,intermitent (80%),intermitent (96%),dripping,,,experiment_12_sample_62.npy
343,"2026-04-15T09:33:56,077",experiment,12,3200,3201.17,1.42258e-08,200,-1.55022299289703,15.6423606872559,0,15.7189903259277,244.683456420898,0,0,0.364576215041586,6.7926399807835,13.4075276199258,69.7565120276478,34.1038846184433,dripping (61%),dripping (88%),intermitent,,,experiment_12_sample_63.npy
344,"2026-04-15T09:34:01,147",experiment,12,3400,3401.05,2.39133e-08,200,25.1569652557373,15.8168115615845,24.7892913818359,29.7160625457764,250.171524047852,0,0,0.525126682225818,14.1307345554217,15.5530245962918,71.2168577915702,33.3182553457116,intermitent (81%),intermitent (100%),unconclusive,,,experiment_12_sample_64.npy
345,"2026-04-15T09:34:06,199",experiment,12,3600,3600.98,2.85389e-08,200,-2.73703503608704,16.0355930328369,0,16.2675018310547,257.140258789063,0,0,0.613766472084943,12.3986848958851,15.2252165374278,71.6337378114132,34.7768989275287,dripping (77%),dripping (73%),intermitent,,,experiment_12_sample_65.npy
346,"2026-04-15T09:34:11,266",experiment,12,3800,3800.95,3.50846e-08,200,19.1622200012207,15.5932321548462,19.8314323425293,24.7050514221191,243.148895263672,0,0,0.458376013746535,11.2994101999403,12.497966230872,71.1319826162281,33.604353014332,intermitent (77%),intermitent (100%),dripping,,,experiment_12_sample_66.npy
347,"2026-04-15T09:34:16,311",experiment,12,4000,4001.12,4.21538e-08,200,0.0618740245699883,15.8746290206909,0,15.8747482299805,252.003845214844,0,0,0.413009442708578,12.7566502375959,15.7665745932871,69.6514899457965,33.4675065726616,dripping (53%),dripping (88%),dripping,,,experiment_12_sample_67.npy
348,"2026-04-15T09:34:21,377",experiment,12,4200,4201.02,4.90486e-08,200,-4.44362878799438,15.9056262969971,-4.95785808563232,16.5146827697754,252.98893737793,0,0,0.517849400225697,13.3750906257878,12.853591933733,69.3512143630923,34.4015704068535,dripping (46%),intermitent (69%),dripping,,,experiment_12_sample_68.npy
349,"2026-04-15T09:34:26,435",experiment,12,4400,4401.06,5.49833e-08,200,-18.4637565612793,15.8127546310425,-19.8314323425293,24.3095359802246,250.043197631836,0,0,0.680869967327359,17.6600792611515,14.5293112597224,65.9417385490316,32.9461177005413,intermitent (70%),intermitent (100%),unconclusive,,,experiment_12_sample_69.npy
350,"2026-04-15T09:34:31,482",experiment,12,4600,4600.97,5.63797e-08,200,19.4598903656006,15.5358448028564,19.8314323425293,24.9008007049561,241.36247253418,0,0,0.624162141173606,8.26475578258721,12.9280744539002,68.910546015168,33.5616766268565,intermitent (55%),intermitent (97%),intermitent,,,experiment_12_sample_70.npy
351,"2026-04-15T09:34:36,539",experiment,12,4800,4800.86,6.54563e-08,200,-10.2908277511597,16.0404720306396,-9.91571617126465,19.0577507019043,257.296722412109,0,0,0.814244634045586,15.7151871006381,17.2529834397419,68.338550930783,33.8942051050594,dripping (61%),dripping (68%),dripping,,,experiment_12_sample_71.npy
352,"2026-04-15T09:34:41,589",experiment,12,5000,5001.12,7.38347e-08,200,9.43777847290039,15.7958221435547,9.91571617126465,18.4005355834961,249.507995605469,0,0,0.525563121675617,13.2457007134328,14.5296887988429,66.7052074364758,33.39160847738,dripping (68%),dripping (70%),dripping,,,experiment_12_sample_72.npy
353,"2026-04-15T09:34:46,648",experiment,12,5200,5201.06,8.29113e-08,200,23.620325088501,15.5460805892944,24.7892913818359,28.2772083282471,241.680633544922,0,0,0.688759052406874,10.4823368992641,11.881139632181,65.7316598118266,32.8895606762233,intermitent (54%),intermitent (78%),intermitent,,,experiment_12_sample_73.npy
354,"2026-04-15T09:34:51,717",experiment,12,5400,5400.9,1.03595e-07,200,22.6260776519775,15.7538423538208,24.7892913818359,27.5703258514404,248.183563232422,0,0,0.7253120495002,13.9506795716056,13.9792393380599,67.2862605096495,33.6507363340328,intermitent (54%),intermitent (96%),intermitent,,,experiment_12_sample_74.npy
355,"2026-04-15T09:34:56,763",experiment,12,5600,5600.84,9.75736e-08,200,28.6014842987061,15.369873046875,29.7471466064453,32.4696464538574,236.233001708984,0,0,0.859244308810565,8.86609815219573,13.6149582523565,64.962036760503,31.9225878714813,intermitent (52%),multi_jet (67%),intermitent,,,experiment_12_sample_75.npy
356,"2026-04-15T09:35:01,814",experiment,12,5800,5800.86,1.12672e-07,200,26.7168045043945,15.6640310287476,24.7892913818359,30.9701404571533,245.361862182617,0,0,0.933748823485175,13.9742465659388,13.1767011189125,66.6740634967167,34.0339198334761,intermitent (48%),intermitent (89%),intermitent,,,experiment_12_sample_76.npy
357,"2026-04-15T09:35:06,912",experiment,12,6000,6001.06,1.20701e-07,200,40.9324722290039,15.7886590957642,39.6628646850586,43.8719635009766,249.281753540039,0,0,0.785573257504159,15.7017062545394,15.2188662811339,66.3878909087728,32.9861297843259,intermitent (46%),multi_jet (62%),intermitent,,,experiment_12_sample_77.npy
358,"2026-04-15T09:35:11,966",experiment,12,6200,6200.98,1.35625e-07,200,4.54724836349487,15.8339738845825,4.95785808563232,16.4739856719971,250.714721679688,0,0,0.809194930570446,8.87789417598024,13.1905527515749,69.1529735590221,33.0531047112368,dripping (41%),intermitent (78%),intermitent,,,experiment_12_sample_78.npy
